;Level;Stance;Claim;Votes;Comments;Depth
455;1.2.4.2.1;con;Yet, Sartre famously argued that humans not only have free will, but are 'radically free'.;['0', '0', '0', '0', '0']; ;4
456;1.2.4.3;pro;Every decision is determined by one's circumstances, preferences, and what one thinks is true, none of which are within one's control.;['0', '0', '0', '0', '0']; ;3
457;1.2.4.3.1;pro;What people believe to be true is not the result of their choosing to believe it.;['1', '0', '0', '0', '1']; ;4
458;1.2.4.3.1.1;pro;One cannot choose to believe a lie.;['0', '0', '0', '0', '1']; 5;5
459;1.2.4.3.1.2;pro;If one could choose what they believe, persuasion would not be possible.;['0', '0', '0', '0', '1']; 2;5
460;1.2.4.3.1.3;pro;If someone understands 2+2 = 4, they cannot choose to believe 2 + 2 is something other than 4.;['0', '0', '0', '0', '1']; ;5
461;1.2.4.3.1.4;pro;Whether one understands something is not a choice.;['0', '0', '0', '0', '1']; 4;5
462;1.2.4.3.1.5;con;Doubt, for one, is a common vehicle that can access the opportunity to control what you think is true.;['1', '0', '0', '0', '0']; 8;5
463;1.2.4.3.1.5.1;con;Doubt is itself a belief (that another belief may not be true).;['0', '0', '0', '0', '1']; 1;6
464;1.2.4.3.1.5.2;con;Doubt, like belief, involves zero choice. One either doubts a proposition because they find it lacks convincing evidence, or they believe it based on whatever reasoning was presented to them.;['0', '0', '0', '0', '1']; 5;6
465;1.2.4.3.2;pro;Introspection reveals that preference is not a choice.;['1', '0', '0', '0', '2']; ;4
466;1.2.4.3.2.1;pro;One cannot choose to like something they dislike.;['0', '0', '0', '0', '0']; 5;5
467;1.2.4.3.2.1.1;con;Pavlovian conditioning demonstrates one can learn to like something they originally disliked through positive association.;['0', '0', '0', '0', '0']; 2;6
468;1.2.4.3.2.1.1.1;con;The process of conditioning demonstrates the change from dislike to like was not a choice, for if preference was a choice, conditioning would not be necessary.;['0', '0', '0', '0', '0']; 3;7
469;1.2.4.3.2.2;pro;Introspection reveals that one discovers their preferences rather than setting them.;['0', '0', '0', '0', '0']; 5;5
470;1.2.4.3.2.2.1;pro;When tasting food, one discovers, rather than chooses, whether one likes the food.;['0', '0', '0', '0', '0']; 1;6
471;1.2.4.3.3;pro;Our circumstances (country of birth, genetics, family, etc.) are predetermined without choice.;['0', '0', '0', '1', '1']; ;4
472;1.2.4.3.4;con;If this were true, psychologists would be able to predict behavior with absolute certainty. However, there is no evidence that they can even come close.;['2', '0', '1', '0', '1']; 5;4
473;1.2.4.3.4.1;con;Human fallacy does not negate the limited and predetermined variables of human decision making.;['0', '0', '0', '0', '0']; ;5
474;1.2.4.3.4.2;con;Something being predictable in principle doesn't imply that humans should be able to predict it.;['0', '0', '0', '0', '0']; ;5
475;1.2.4.3.4.2.1;con;That may be so, but it still demonstrates a lack of evidence for determinism being true and suggests determinism is false.;['0', '0', '0', '0', '0']; ;6
476;1.2.4.3.4.3;con;No prediction can be absolutely certain.;['0', '0', '0', '0', '0']; ;5
477;1.2.4.3.5;con;People often make random guesses or choices.;['2', '1', '0', '0', '0']; 1;4
478;1.2.4.3.5.1;pro;Humans are uniquely capable of making decisions randomly through the use of tools like dice or coins.;['0', '0', '0', '0', '0']; ;5
479;1.2.4.3.5.1.1;con;If the outcomes of the dice are uncontrollable, then making decisions based on those outcomes means that the basis for these decisions is not within ones control.;['0', '0', '0', '0', '0']; ;6
480;1.2.4.3.5.2;con;Randomness may be a possible preference.;['0', '0', '1', '0', '0']; ;5
481;1.2.4.3.5.3;con;Randomness is, by definition, unpredictable, and thus decisions stemming from randomness are not within our control.;['0', '0', '0', '0', '0']; ;5
482;1.2.4.3.5.4;con;Making a random decision is still based on what options are available.;['1', '0', '1', '0', '0']; 3;5
483;1.2.4.3.6;con;Decisions inherently come from behavior.;['0', '1', '0', '1', '1']; 3;4
484;1.2.4.3.6.1;pro;One researcher argues that smoking does not infringe upon free will, despite only having the binary choice of smoking or not. The motivation caused by smoking does not make it impossible to stop smoking. Hence, free will exists.;['0', '0', '0', '0', '0']; ;5
485;1.2.4.3.6.1.1;con;The ability to quit smoking does not prove or imply that free will exists. Addiction, quitting and relapse could all be pre-determined.;['0', '0', '0', '0', '0']; ;6
486;1.2.4.3.6.1.2;con;The significant effort it takes to quit smoking is evidence against free will, for if we were able to shape our thoughts, desires and actions freely, the conditioning required for such behavioral changes would not be necessary.;['0', '0', '0', '0', '0']; ;6
487;1.2.4.3.6.2;con;Everything that shapes behavior can be traced back to genetics and upbringing, neither of which involve choice. Therefore, if decisions come from behavior, and we lack authorship of our behaviors, then we lack authorship of our decisions.;['0', '0', '0', '0', '0']; ;5
488;1.2.4.3.7;con;It often happens that people will to do that which is not available or in their actual control. Such that one could will to have wings and fly. Thus Ultimate decision is not the ultimate reflection of the will.;['0', '0', '0', '0', '0']; 2;4
489;1.2.4.4;pro;Irrational fears, racism, sexism, etc. are not consciously decided things - they are generally placed in the unconscious or subconscious before they come to the fore.;['0', '1', '0', '0', '1']; ;3
490;1.2.4.5;con;Past experiences play a big role in our decision making process but in a combination of free will, the freedom of giving more or less importance to these experiences and their outcomes.;['0', '0', '0', '1', '1']; 1;3
491;1.2.5;pro;Humans are bound by their personality, meaning they do not have the ability to truly choose freely.;['1', '0', '1', '0', '1']; ;2
492;1.2.5.1;pro;"""Man does at all times only what he wills, and yet he does this necessarily. But this is because he already is what he wills.""—?From Ch. V of Schopenhauer's essay On the Freedom of the Will";['0', '0', '0', '0', '0']; 3;3
493;1.2.5.2;pro;Personality is a combination of nature and nurture, neither of which we have much control of during our upbringing.;['0', '0', '0', '0', '0']; 3;3
494;1.2.5.2.1;pro;While nature is derived biologically from your parents' DNA, nurture is dependent on your upbringing, culture and environment, none of which can be controlled.;['0', '0', '0', '0', '0']; ;4
495;1.2.5.3;con;We may not have control over inputs, but we do have control over outputs. The combination of nature and nurture and experience that created me in this moment is the array of possible information I could use to defeat any given task. The brain is capable of choosing between different choices based on an internal weighing of pros and cons.;['0', '0', '0', '0', '0']; 2;3
496;1.2.5.3.1;con;Weighing pros and cons is an example of the exact opposite of free will. If a decision has many more cons than pros, then you realize that it is a bad decision, and you are not free to decide in that moment that it is a good one.;['0', '0', '0', '0', '0']; ;4
497;1.2.5.4;con;Humans freely build their personality, not from the scratch, but on the foundation conditioned by inheritance, environment etc.;['0', '0', '0', '0', '0']; ;3
498;1.2.5.4.1;con;"To say humans are ""freely"" building their personality implies free will in the first place. Just because choices can influence a person's personality doesn't mean that those choices themselves are free.";['0', '0', '0', '0', '0']; ;4
499;1.2.5.5;con;Free will becomes possible when people become aware of all things that are entering their perception and unconsciously influencing on it.;['1', '0', '1', '0', '0']; 6;3
500;1.2.5.5.1;con;Being aware of everything influencing your decisions is still itself an influence on your decisions. It'sturtles all the way down.;['0', '0', '0', '0', '0']; ;4
501;1.2.6;con;The Cogito Model of free will argues that random events occur within human brains and bodies, and these random events can be used by a human to choose between two or more actions.;['0', '0', '0', '0', '0']; 19;2
502;1.2.6.1;pro;Metaphysical introspection has led us to consider thoughts as a product of subatomic randomness, making human decision the ability to shape these apparently random events.;['1', '0', '0', '0', '0']; ;3
503;1.2.6.2;pro;Since atoms and particles act in probabilistic ways and our brain is made up of atoms and particles, our brain most likely exercises free will.;['1', '0', '0', '0', '0']; 10;3
504;1.2.6.2.1;pro;It has been argued that particles may, in fact, have free will.;['0', '0', '0', '0', '1']; ;4
505;1.2.6.2.2;con;To say that a system is probabilistic means that we don't know which will be the concrete outcome of that system at a given time. This is not so say that the system has free will.;['0', '0', '0', '0', '0']; ;4
506;1.2.6.3;pro;DNA mutations in cellular divisions are described as random events.;['1', '0', '0', '0', '0']; 1;3
507;1.2.6.4;con;In the context of free will: there's no strong evidence that quantum-level effects have any impact on information processing done by the brain. What we can measure seems to follow classical rules entirely.;['0', '0', '0', '0', '0']; 1;3
508;1.2.6.4.1;con;Even if the computation is causal, the interaction of a causal system with a random, or probabilistic, stimuli means that the computation was not deterministic.;['0', '0', '0', '1', '0']; ;4
509;1.2.6.4.1.1;con;If the randomness of the stimuli has no discernible manifestation on the macro-level and the macro-level functionality is instead defined by a probability distribution it follows that, for all intents and purposes, the macro-level system is indistinguishable from a deterministic system.;['0', '0', '0', '1', '0']; ;5
510;1.2.6.5;con;Quantum mechanics are intrinsically probabilistic, however Quantum Computing relies on the distinction between probability and random noise.;['0', '0', '0', '0', '0']; ;3
511;1.2.6.6;con;Then what we get is something that many would not consider free will: All our actions are random, we are just living dice.;['0', '0', '0', '0', '0']; 1;3
512;1.2.6.8;con;"Actions caused randomly cannot be said to be ""willed"".  I may deliberately choose according to preference, or I may follow a random course. These two options are mutually exclusive.";['0', '1', '0', '0', '2']; ;3
513;1.2.6.8.1;con;It is possible to choose to do something against one's bodily preferences, making it appear random for the natural world.;['0', '0', '1', '0', '0']; ;4
514;1.2.6.8.1.1;pro;For example, a young soldier may prefer to live, but may choose to sacrifice his life to protect others.;['0', '0', '0', '1', '0']; ;5
515;1.2.7;con;Lived experience and observation suggest that we have free will.;['0', '0', '0', '0', '0']; 12;2
516;1.2.7.1;pro;Overcoming urges and desires is the experience of free will.;['10', '4', '0', '2', '5']; ;3
517;1.2.7.1.2;con;Wanting to overcome an urge or desire is an urge or desire within itself.;['0', '0', '0', '1', '1']; ;4
518;1.2.7.1.3;con;Humans are bound by instinct, which impinges on our ability to act freely.;['0', '0', '0', '0', '0']; 1;4
519;1.2.7.1.3.1;pro;Human will is enslaved to the pursuit of pleasure. This is not freedom, but a bondage of the will.;['0', '0', '0', '0', '0']; 6;5
520;1.2.7.1.3.1.1;pro;Desires are often described as the results of biological processes, such as hunger, tiredness, affective needs, sexual attraction, addiction, etc.;['0', '0', '0', '0', '0']; ;6
521;1.2.7.1.3.1.2;pro;The pursuit of pleasure cannot be considered as freely willed since it is defined by each person’s individual and cultural perceptions which are, in turn, bound by unconscious desires.;['0', '0', '0', '0', '0']; ;6
522;1.2.7.1.3.1.3;pro;Because our drive for pleasure is most often for that which is immediate and not in a person’s best long-term interests, it leaves us settling for that which leaves us least happy. This cannot be considered free will, but truly bondage.;['0', '0', '0', '0', '0']; ;6
523;1.2.7.1.3.1.3.1;con;It is nevertheless possible to supersede the desire for instant gratification, showing it is not a constraint on our will but rather an obstacle that can be overcome through the will.;['0', '0', '0', '0', '0']; ;7
524;1.2.7.1.3.1.4;pro;The brain is forever in pursuit of substances like dopamine that form the main internal reward for things we do. The pursuit of dopamine is often the base for addiction to gambling, drugs, etc.;['0', '0', '0', '0', '0']; ;6
525;1.2.7.1.3.2;con;Free will is an alternative to instincts. Deciding what is favorable or not gives a choice to person with free will, to act accordingly or not. Humans are notorious for choosing less favorable options, like cigarettes.;['0', '0', '0', '0', '0']; 2;5
526;1.2.7.1.3.2.1;con;"""Deciding what is favorable"" is also not something that a person can directly control. Either you realize that something is favorable or you don't. If it is evident that something is favorable, you can't choose to decide otherwise or vice-versa.";['0', '0', '0', '0', '0']; ;6
527;1.2.7.1.4;con;The act of overcoming or suppressing a desire is consistently spurned by a reason to do so, be it conscious or subconscious. Without this reason, which we cannot control, we do not act against these desires, and thus, are simply subject to an alternative influence that overpowers the desire.;['1', '0', '0', '0', '2']; ;4
528;1.2.7.2;pro;The universal human experience of having our will frustrated, diminished, augmented or compromised is a sound basis for considering free will a legitimate phenomenon.;['0', '0', '0', '0', '0']; 2;3
529;1.2.7.2.1;con;These are indeed perceptions that people have -- the apparent experience of free will is a phenomenon. The question is whether this experience reflects some necessary truth about how the world actually works.  The phenomenon itself does not present support for that conclusion.;['0', '0', '0', '0', '0']; ;4
530;1.2.7.2.1.1;con;To exclude phenomenal appearances from 'the actual world' imposes biases about 'actuality' which ultimately are based on phenomenal appearances. Not to say that appearances can't be deceiving, but even deception and 'actuality' are only phenomenal appearances that relate to the exercise of will. We have to ask why it would make sense that any such thing as a feeling of free will could exist in a world which has no purpose for them nor concrete means to generate them.;['0', '0', '0', '0', '1']; 5;5
531;1.2.7.3;pro;The universal human experience of direct, voluntary participation in their own experience is a sound basis for treating free will as a legitimate phenomenon.;['0', '0', '0', '0', '0']; 2;3
532;1.2.7.4;pro;It is necessary to believe in free will as humans could not function without it.;['1', '0', '0', '0', '0']; 12;3
533;1.2.7.4.1;pro;If empiricism is true, then someone that acts “as if” they are free, is free.;['0', '0', '0', '0', '0']; 9;4
534;1.2.7.4.1.1;pro;In our daily lives we frequently act as though we are free, as when we take precautions, like checking when we cross the street.;['2', '0', '0', '1', '0']; 4;5
535;1.2.7.4.1.1.1;con;If that person never learned to look or didn't perceive the danger before they walked, they wouldn't look. Learning (from experience or from others) is a part of their past, perceiving danger is a learned skill, and thus the quote is meaningless.;['0', '0', '1', '0', '1']; ;6
536;1.2.7.4.1.2;con;Our understanding of what 'freedom' is is based on our observation of what we define as 'free' its thus circular logic to argue that if someone looks 'free' they are.;['0', '0', '0', '0', '1']; 1;5
537;1.2.7.4.1.3;con;"If they are merely ""acting"" free, then they are not free. Limited freedom is not freedom. Therefore, we do not have free will.";['0', '0', '1', '0', '0']; ;5
538;1.2.7.4.2;pro;Holding determinist beliefs can foster nihilist viewpoints and lead someone into inaction or destructive behaviour.;['7', '2', '1', '0', '2']; 40;4
539;1.2.7.4.2.1;pro;If free will is needed to think or live, then free will is real as far as we can tell since any claim of free will inexistence is irrational because impossible to think coherently.;['1', '0', '1', '0', '1']; ;5
540;1.2.7.4.2.2;pro;Determinism impairs the decision making process by relieving an individual of personal responsibility.;['0', '0', '0', '0', '0']; ;5
541;1.2.7.4.2.3;con;"The question is whether ""free will"" exists, not if believing in a lack of ""free will"" is immoral.";['0', '1', '1', '0', '4']; 1;5
542;1.2.7.4.2.3.1;pro;"The main question is a question of inquiry (whether p); not a question of doxastic deliberation (whether to believe that p or not). Although pragmatic argument can decide questions of doxastic deliberation, they cannot decide questions of inquiry, since they do not bear on the fact of the matter, whether p or not.";['0', '0', '0', '0', '1']; ;6
543;1.2.7.4.2.3.2;con;A truth that would eliminate your ability to live a proper life could be morally wrong, not true.;['0', '1', '0', '1', '1']; 9;6
544;1.2.7.4.2.3.2.1;pro;"If no human being can safely consider a proposition as ""true"", there is no coherent and valuable point in considering this proposition as truth for the human race.";['1', '1', '0', '0', '1']; ;7
545;1.2.7.4.2.3.2.1.1;pro;"Since truth is a concept, it is not fully external to human ability to think, and therefore it must not be considered as independent of it. If human ability is unable to grasp something that would be considered as ""true"" by a different mind/system, it would still be ""not true"" or untrue for human beings.";['0', '0', '0', '0', '0']; ;8
546;1.2.7.4.2.3.2.1.2;pro;If the pursuit of truth has no use (if you die/lose your mind when finding the truth, you obviously can't use it), you would need an inherent virtue to keep believing it's coherent to pursue the truth.;['0', '0', '0', '0', '0']; ;8
547;1.2.7.4.2.3.2.1.3;con;"The point of considering ""unsafe"" propositions that might nevertheless be true would be to pursue truth.";['1', '0', '0', '0', '1']; ;8
548;1.2.7.4.2.3.2.1.3.1;con;There is no inherent virtue for a human being to pursue the truth independently of the human mind.;['1', '0', '0', '0', '1']; 5;9
549;1.2.7.4.2.3.2.2;pro;A truth that would eliminate your ability to think is not worth thinking - it is not humanly true.;['0', '0', '0', '0', '0']; 6;7
550;1.2.7.4.2.3.2.2.1;con;"Whether a ""truth"" is ""worth thinking"" has no bearing on whether the proposition is true. The thesis is whether a proposition is true, not whether it is better to believe.";['0', '0', '0', '0', '0']; 3;8
551;1.2.7.4.2.3.2.3;con;"What is ""morally wrong"" can never be involved in support for something being true or false.";['0', '0', '1', '0', '1']; 67;7
552;1.2.7.4.2.3.2.3.1;pro;"No matter how truth is defined in a system, assuming the system is consistent, the system contains some well-defined set of forms which constitute the totality of valid steps of reasoning in the system. In no accepted axiomatic system is ""what is morally wrong"" referenced conditions for a valid step.";['0', '0', '0', '0', '0']; ;8
553;1.2.7.4.2.3.2.3.2;con;It may be necessary to create a new axiomatic system which includes morality to fully test the existence free will.;['0', '0', '0', '0', '0']; 2;8
554;1.2.7.4.2.3.2.3.2.1;con;Axioms aside, a new axiomatic system could only fundamentally contribute to establishing a proposition if the new system is not expressible in an existing axiomatic system. Which arguably contains most if not all arguments that have been considered. The need for a fundamentally different extension would therefor be remarkable and unlikely.;['0', '0', '0', '0', '0']; ;9
555;1.2.7.4.2.4;con;Nihilism does not inherently lead to destructive behaviour. A person can be a nihilist and still live a happy productive life;['0', '0', '0', '0', '2']; ;5
556;1.2.7.4.2.5;con;This point supports the view that there is no free will by illustrating that we in-fact must act a certain way as to avoid so-called destructive behavior. It is precisely the absence of free will that causes avoidance of behavior deemed destructive.;['0', '0', '0', '0', '0']; 7;5
557;1.2.7.4.2.6;con;This begs the question implying that there is a free decision making process that can be impaired. A determinist would argue that all choices are unavoidable and that the beliefs that go hand in hand with them are held inevitably.;['0', '0', '0', '0', '0']; 2;5
558;1.2.7.4.2.7;con;An appeal to consequences is a fallacy. The unpleasant implications of a position have no bearing on its truth.;['1', '1', '1', '1', '16']; 2;5
559;1.2.7.4.2.7.1;pro;"Because free will is the mechanism by which many believe they avoid sin and culpability, they are terrified to imagine that there may be no free will, for fear of damnation; and so they are strongly compelled to believe they are in control of their actions.  This discredits the rationality of believing in free will among those who believe in sin in a way that suggests it is out of fear, rather than logic or evidence.";['0', '0', '0', '0', '0']; 1;6
560;1.2.7.4.2.7.2;con;This response conflates two different types of question: questions of doxastic deliberation (whether to believe that p) and questions of inquiry (whether p)(Zalabardo 2010). P may be false, but I can have good pragmatic reasons to believe that P, regardless of its truth value(Rinard 2017). See literature on Possitive Illusions (DeWeese-Boyd 2017) and Adaptive Misbelief (MacKay & Dennett 2009) for several examples;['0', '0', '0', '0', '0']; 1;6
561;1.2.7.4.2.7.4;con;Evaluations of truth depend on the observer's faculties of perception and reason and how they interact with the world. Thus, the consequences of a so-called truth on the observer's abilities are worth considering when evaluating the veracity of a statement.;['4', '0', '0', '0', '3']; 38;6
562;1.2.7.4.2.7.4.1;pro;Whereas the definition of truth is controversial, none of them are independent on an observer.;['0', '0', '0', '0', '1']; ;7
563;1.2.7.4.2.7.4.1.1;pro;For a truth to be falsifiable, it requires an individual conducting a test and observing the results of it.;['0', '0', '0', '0', '0']; ;8
564;1.2.7.4.2.7.4.2;con;Truth is not by definition dependent on an observer and rather depends on other assumptions. See for example the Stanford Encyclopedia of Philosophy.plato.stanford.edu;['0', '2', '0', '0', '0']; 6;7
565;1.2.7.4.2.7.4.3;con;Truth is not a consequence of an interaction between perception and reality. The intended term seems to be belief or knowledge.;['0', '1', '1', '0', '0']; ;7
566;1.2.7.4.2.8;con;This only proves that living in a lie is easier than facing reality.;['0', '0', '0', '0', '0']; 1;5
567;1.2.7.4.3;pro;Societies and legal systems depend on the notion of free will.;['5', '0', '1', '1', '0']; 16;4
568;1.2.7.4.3.1;pro;A presumption of free will is the basis for many of the pillars of modern society. Concepts such as justice, praise, and fairness are consequential at the level of human interactions and would not exist without free will.;['0', '0', '0', '0', '0']; 3;5
569;1.2.7.4.3.1.1;pro;"If there is no free will, then our whole justice system will need to be scrapped; because it relies on you choosing your actions.";['0', '0', '0', '1', '1']; 4;6
570;1.2.7.4.3.1.1.1;pro;If free will did not exist, it would be morally wrong to incarcerate individuals, fine them or sue them for their actions.;['0', '0', '0', '0', '0']; ;7
571;1.2.7.4.3.1.1.2;pro;Free will is a practical experience and a foundation of society. Without free will, all morality would be relativized and courts will be full of cases against causes, instead against criminals.;['0', '0', '0', '0', '0']; 1;7
572;1.2.7.4.3.1.1.3;con;Perhaps this demonstrates an inherent flaw with the justice system;['0', '0', '0', '0', '0']; 1;7
573;1.2.7.4.3.1.1.4;con;"The truth of the claim ""there is no free will"" does not depend on whether there is difficult or technical work to be done.";['0', '0', '1', '1', '2']; ;7
574;1.2.7.4.3.1.1.5;con;It may be the case that the Justice System uses free will as a useful fiction to understand people's actions, regardless of whether it is true.;['0', '1', '1', '1', '1']; ;7
575;1.2.7.4.3.1.2;pro;"It would be wrong to criticize or correct any actions at all as the very concepts of ""wrongdoing"" becomes absurd. Since throughout current societies and all past ones, this has to been the case -- humankind unanimously agrees on the existence of free will.";['0', '0', '0', '0', '0']; ;6
576;1.2.7.4.3.1.3;con;Justice, equity and fairness can exist without the acknowledge of free will. Equity and fairness is about possibilities. And justice is the administration of punishment to the ones who break a consensual code of behaviour, it doesn't reffer to wheter you were conditioned or not.;['0', '0', '0', '0', '0']; ;6
577;1.2.7.4.3.1.4;con;Something being the basis of many of the pillars of modern society doesn't mean it is true.;['0', '0', '0', '0', '0']; ;6
578;1.2.7.4.3.2;pro;The concept of free will is necessary so that humans feel like they have a responsibility to choose right over wrong.;['0', '0', '0', '0', '0']; ;5
579;1.2.7.4.3.2.1;pro;Free will is a crucial concept for the use of 'should' or 'ought to' These concepts lie at the heart of all society's legal systems which keeps citizens in check to avoid chaos from ensuing.;['0', '0', '0', '0', '0']; ;6
580;1.2.7.4.3.2.1.1;pro;If there was no free will, humans would just capitulate to their appetites and desires without considering how it would affect others for they would feel justified in abandoning their reason.;['0', '1', '0', '1', '0']; ;7
581;1.2.7.4.3.2.1.1.1;con;"Thomas Hobbes famously tackles this question. It is reasonable and logical for humans to form societies which restrict these appetites because otherwise life would be ""solitary, poor, nasty, brutish, and short."" Complex and restrictive societies arise as a natural economic consequence of humans' survival instincts. In this model, empathy is actually an evolutionarily advantageous animal behavior we've bred into our own population.";['0', '0', '0', '1', '1']; 3;8
582;1.2.7.4.3.2.2;con;If there were no free will, then humans wouldn't be able to choose right over wrong in the first place, nor would there exist any feeling of 'choosing' anything at all.;['1', '0', '0', '0', '0']; ;6
583;1.2.7.4.3.2.2.1;con;Illusion of choice would still exist, because conscious processes would still be as they are. Only difference is more objective understanding of what human choices are based of when observing and analysing human environment.;['0', '0', '0', '0', '0']; 6;7
584;1.2.7.4.3.3;pro;We must necessarily assume other people have free will if we are to successfully communicate and socially interact with them.;['0', '0', '0', '0', '0']; 5;5
585;1.2.7.4.3.3.1;pro;Our abilities to have social, rather than just instrumental, interactions with others are predicated on the assumption that we are dealing with non-trivial agents.;['0', '0', '0', '0', '0']; ;6
586;1.2.7.4.3.3.2;con;Non-trivial agency is not dependent on free-will and can exist in its absence.;['1', '0', '0', '0', '1']; ;6
587;1.2.7.4.3.3.2.1;con;"The onus is on the claimant to demonstrate how this is possible. Furthermore, this argument is not whether free will ""exists"", but whether it must be attributed to other people for social interactions to be possible.";['0', '0', '0', '0', '0']; ;7
588;1.2.7.4.3.3.3;con;Deep emotional conversations happen in works of fiction without the characters needing free will.;['1', '0', '1', '0', '0']; ;6
589;1.2.7.4.3.3.3.1;con;Writing a fictional work requires attributing free will to the (generally anonymous) readership, and writing it in such a way that the readers would choose to read the work in the first place, and are satisfied enough with it to continue once they've begun reading.;['0', '0', '0', '0', '0']; ;7
590;1.2.7.4.3.3.3.2;con;Well, they're works of fiction.The author hasn't given the characters free-will. The author is a totalitarian whom decides everything they say and do - more evidence of his free-will to write and decide who these characters are.;['0', '0', '0', '0', '0']; 1;7
591;1.2.7.4.3.3.3.3;con;Our ability to comprehend those social interactions in fiction are dependent on our ability to relate them to the kinds of social interactions we have previously experienced with other people.;['0', '0', '0', '0', '0']; ;7
592;1.2.7.4.3.3.4;con;Most social interactions between humans are trivial, often ranging from small talk to solving simple problems, and thus do not depend on any assumptions.;['1', '0', '2', '0', '0']; 2;6
593;1.2.7.4.3.3.4.1;con;'Thank you' and 'please' are evidence of free-will. We, as social creatures, understand the person across from us has no obligation to help - they utilise their free-will to choose. 'Thank you' and 'please' are rewards for choosing to help us.;['0', '0', '0', '0', '0']; ;7
594;1.2.7.4.3.3.4.2;con;Even the semantics of small talk contains implicit references to the free will of those involved.;['1', '0', '0', '0', '1']; ;7
595;1.2.7.4.3.3.4.2.1;pro;Human beings recognize the capacity for others to choose otherwise, which give simple social conventions meaning.;['0', '0', '0', '0', '0']; ;8
596;1.2.7.4.3.3.4.2.1.1;pro;This is implicit in social conventions even if the other person does not have a choice in the matter (e.g. thanking a shopkeeper).;['0', '0', '0', '0', '0']; ;9
597;1.2.7.4.3.3.5;con;The practical requirement for the assumption of free will's existence does not confirm it's existence, merely it indicates that human's are not sufficiently computationally robust to accurately analyse the complex system that is another person, and instead must treat them as free agents to avoid energetically and systemically taxing cognitive processing in every social interaction.;['0', '0', '1', '0', '0']; ;6
598;1.2.7.4.3.4;pro;Actions can only be moral if agents have the choice to be moral. Morality is a crucial concept for the proper functioning of human societies.;['0', '0', '0', '0', '0']; 10;5
599;1.2.7.4.3.4.1;pro;Entities without agency cannot be held accountable.;['0', '0', '0', '0', '0']; ;6
600;1.2.7.4.3.4.1.1;pro;A tree is not morally good for bearing fruit.;['0', '0', '0', '0', '0']; ;7
601;1.2.7.4.3.4.1.2;pro;A tornado is not immoral for destroying a family.;['1', '0', '0', '0', '0']; ;7
602;1.2.7.4.3.4.2;con;An intentional actor is not necessarily a free one. A person who intends to murder another may not be free -- either because determinism is true or because they have an organic brain condition -- and yet a murder underpinned by the intention to murder is still immoral (for its intentional impact on wellbeing).;['1', '0', '0', '1', '1']; 1;6
603;1.2.7.4.3.4.2.1;con;A person with an organic brain condition murdering is immoral because a person has a responsibility to handle their mental faculties.;['0', '2', '0', '0', '0']; 6;7
604;1.2.7.4.3.4.2.1.1;pro;Meditation, pain medication and therapy can change people's brains.;['0', '0', '0', '0', '0']; ;8
605;1.2.7.4.3.5;con;Many societies function as if there is not free will.;['0', '0', '0', '0', '0']; 6;5
606;1.2.7.4.3.6;con;Most societies today and throughout history rely on deterrence, punishments, and rewards to shape how people behave, which suggests that free will is not a societal need.;['0', '0', '0', '0', '0']; 35;5
607;1.2.7.4.4;con;Collective belief in something has no causal efficacy to bring something into existence.;['0', '0', '0', '1', '1']; ;4
608;1.2.7.4.4.1;pro;There is a difference between a useful simplification of a system and the actual nature of that system. For example, it is often useful to assume that projectiles are travelling in a vacuum in order to predict their trajectory, but that doesn't mean they are actually doing so.;['0', '0', '0', '0', '0']; ;5
609;1.2.7.4.4.2;pro;Black holes and other cosmic wonders have existed long before anybody ever believed in them or even imagined such things could even exist.;['0', '0', '0', '0', '0']; ;5
610;1.2.7.4.4.3;con;There are several sound bases for free will which are independent from any presumed social construction. The indirect social experience of other people's will and intention is one of them.;['0', '0', '0', '0', '0']; 16;5
611;1.2.7.4.5;con;"Belief in free will in a deterministic universe is simply a predetermined belief. By the same token, belief in determinism in a deterministic universe is a predetermined belief. Neither side ""chooses"" what they believe.";['0', '0', '0', '3', '2']; ;4
612;1.2.7.4.6;con;Belief in free will is not universal, therefore the existence of this metaphysical concept is not guaranteed.;['2', '0', '0', '0', '3']; ;4
613;1.2.7.4.6.1;pro;Buddhists reject the concept of free will consequently people can and do function without it.;['0', '0', '0', '0', '0']; 3;5
614;1.2.7.4.7;con;Social constructs with no sound basis are simple methods used to impose an unfair society - something people tell you to make you serve their ideology/serve them.;['1', '0', '1', '1', '0']; 3;4
615;1.2.7.4.7.1;pro;"The origin of the irrational concept of free will may be similar to the origin of the ""evil persons"" concept. Both irrational concepts could have been invented as a justification for moral authority and punishment against persons who were claimed to have been ""born evil"" or to have ""chose evil"".";['0', '0', '0', '0', '0']; 4;5
616;1.2.7.4.8;con;Necessity for the sake of functioning implies the opposite of free will because necessity relations limit freedom and variation. If it is necessary to have free will to exist, then necessity relations that constrain free will must also exist.;['0', '1', '0', '1', '0']; 3;4
617;1.2.7.5;con;Through meditation, people have experiences in which they can directly notice their thoughts and emotions rising and falling without any self willing them to do so.;['0', '3', '1', '2', '5']; 5;3
618;1.2.7.5.1;pro;The existence of the this 'you' can disappear with meditation. Therefore, consciousness is just the awareness of your thoughts and other experiences, which doesn't involve their creation.;['0', '0', '0', '0', '0']; ;4
