;Level;Stance;Claim;Votes;Comments;Depth
326;1.1.5.4.4.2;pro;When looking specifically at the US, states with higher rates of gun ownership have higher rates of both firearm homicide and homicide in general, once other factors (wealth, urbanisation, etc) are controlled for.;['0', '0', '3', '0', '0']; ;5
327;1.1.5.4.4.2.1;pro;Connecticut added very strict gun laws. Since then, gun-related homicides have beenalmost halved.;['0', '0', '1', '1', '0']; 5;6
328;1.1.5.4.4.2.2;con;Looking at statewide rather than citywide statistics misrepresents the data by failing to acknowledge the correlation between large cities and homicides irrespective of gun ownership in the state.;['0', '0', '3', '0', '0']; ;6
329;1.1.5.4.4.2.2.1;pro;CDC data indicates that nearly 60% of US firearm homicides occur in the 62 cities with large metro areas, indicating that generalizations based on statewide gun ownership are misleading.;['0', '0', '3', '0', '0']; ;7
330;1.1.5.4.4.3;pro;Strict gun control implemented in other countries, such as Australia and the UK, has shown a decrease in recorded gun homicides.;['0', '0', '3', '0', '0']; 1;5
331;1.1.5.4.4.4;con;Although the country has since relaxed its laws, following massive gun possession restrictions Brazil had as low as 8 legal firearms per 100 people, yet still ranks top for firearm-related homicides.;['0', '1', '2', '0', '0']; 9;5
332;1.1.5.4.4.4.1;con;The US does not have the same history of corruption and mismanagement as Brazil, meaning that gun control legislation can actually be enforced. Enforcement is always a pre-requisite for efficacy of legislation.;['0', '2', '3', '0', '0']; 15;6
333;1.1.5.4.4.5;con;In Jamaica, the homicide rate rose substantially after the implementation of gun control.;['0', '1', '2', '0', '0']; 3;5
334;1.1.5.4.4.5.1;con;This appears to have far more to do with inadequate enforcement of gun laws in the US. It has been shown that many guns purchased legally in Florida are shipped to Jamaica to be sold on the black market.;['0', '1', '3', '1', '0']; ;6
335;1.1.5.4.4.5.1.1;pro;In 2009, a Jamaican assistant police commissioner identified the problem that there are no strict controls on items leaving the US, which fuels the Jamaican black market with American guns and drugs.;['0', '0', '2', '1', '0']; ;7
336;1.1.5.4.4.5.1.1.1;con;In recent years, the US government has implemented new procedures to limit the shipment of illegal guns and ammunition to Jamaica.;['0', '1', '2', '0', '0']; ;8
337;1.1.5.4.4.5.1.1.1.1;con;Even with the new procedures in place, the US Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF) found that 65% of illegal guns recovered in Jamaica were from the US.;['0', '0', '2', '1', '0']; ;9
338;1.1.5.4.4.6;con;While Britain had a relatively low homicide rate before banning firearms in 1996, the murder rate in Britain increased after the ban and spiked in 2002/2003 before returning to normal.;['0', '1', '2', '0', '0']; 4;5
339;1.1.5.4.4.6.1;pro;In 2002, UK homicide rates hit their highest of the last 25 years at 1.87 deaths per 100,000.;['0', '1', '2', '0', '0']; ;6
340;1.1.5.4.4.6.2;con;It is possible that the spike in homicide rates in 2002/2003 is due to the discovery of the 172 victims of Dr. Harold Shipman.;['0', '0', '3', '0', '0']; ;6
341;1.1.5.4.4.6.3;con;The initial spike is almost entirely due to an increase in reported crimes involving air guns (p. 36), which largely concerns reports of property damage, rather than violence (p. 45).;['0', '0', '2', '1', '0']; ;6
342;1.1.5.4.4.6.3.1;pro;Crime reporting standards in the UK were changed in 2002, which made data collected up and to that point incomparable to the data collected after the change (p. 46).;['0', '0', '3', '0', '0']; 2;7
343;1.1.5.4.4.6.4;con;The increase in homicide rates following the introduction of new gun regulations in the UK in 1996 is likely the result of complicating circumstances that were on the rise prior to regulation, like increases in gang activity and criminal gun use.;['0', '0', '3', '0', '0']; ;6
344;1.1.5.4.4.6.4.1;pro;Once the complicating factors had abated, gun crime in the UK continuously declined following the implementation of the Firearms Act.;['0', '0', '3', '0', '0']; 4;7
345;1.1.5.4.4.6.4.1.1;con;Gun crime in the UK has increased in the last few years.;['0', '0', '3', '0', '0']; ;8
346;1.1.5.4.4.6.4.2;pro;The UK's gun laws were not introduced all at once, which makes it more difficult to pinpoint the cause of a spike in gun violence during that time.;['0', '0', '3', '0', '0']; ;7
347;1.1.5.4.4.6.4.2.1;pro;The UK has required gun licenses since 1920, prioritized preventing violent criminals from owning guns since 1968, and prohibited ownership of semi-automatic and similar weapons since 1988.;['0', '0', '3', '0', '0']; ;8
348;1.1.5.4.5;pro;The ratio of justifiable killings to murders, suicides, or accidental gun-related deaths was 1 to 32 in 2012, which indicates that most gun-related deaths were not the result of self-defense.;['0', '0', '2', '1', '1']; 3;4
349;1.1.5.4.6;con;Various polls collected from 1989 to 1994 indicate that defensive gun use (DGU) data is under reported and varies wildly from year-to-year and state-to-state (p. 182-187).;['0', '3', '2', '1', '2']; 38;4
350;1.1.5.4.6.1;pro;The defensive use of guns (DGUs) by crime victims is estimated to be at least as common as offensive uses by criminals.;['0', '1', '2', '0', '0']; ;5
351;1.1.5.4.6.1.1;pro;The study estimated defensive use of guns annually could range from 500,000 to 3 million.;['0', '0', '3', '0', '0']; ;6
352;1.1.5.4.6.1.2;con;The article points out that the number of defensive gun uses (DGUs) each year remains unknown, so it is speculative to claim that DGUs are as common as offensive gun uses.;['0', '0', '2', '1', '0']; ;6
353;1.1.5.4.6.1.3;con;"The article misquotes the CDC in order to discredit gun use data, claiming that the CDC's goal is to paint gun use as “dirty, deadly — and banned,"" when in fact this quote was about tobacco.";['0', '0', '2', '1', '0']; ;6
354;1.1.5.4.6.2;con;From 2007 to 2011, only 0.1% of victims of nonviolent crimes used a gun defensively during the attack (p. 12).;['0', '0', '3', '0', '0']; ;5
355;1.1.5.4.7;con;The surveys used to estimate the number of guns used defensively are flawed because they leave out instances in which a gun is used to deter a potential threat.;['0', '0', '2', '1', '0']; 8;4
356;1.1.6;con;Gun control legislation fails to address the underlying social causes for mass shootings.;['0', '1', '2', '1', '1']; ;2
357;1.1.6.1;pro;The majority of mass shootings in the US involve the shooter targeting someone in their family, which indicates that there are underlying social problems that strict gun control laws would fail to address.;['0', '0', '3', '0', '0']; ;3
358;1.1.6.2;pro;Gun control policies fail to address the cultural issues at the heart of gun violence in the US.;['0', '0', '2', '0', '0']; 7;3
359;1.1.6.2.1;pro;Switzerland has comparable gun laws to the US, but its gun homicide rate is significantly lower than that of the US.;['0', '2', '2', '0', '1']; 6;4
360;1.1.6.2.1.1;con;While Switzerland issues all men between 18 and 34 with a gun to be kept at home as part of their military service, Switzerland strictly regulates where guns are allowed and access to ammunition.;['0', '0', '2', '1', '0']; 27;5
361;1.1.6.2.1.1.1;pro;Switzerland has mandatory military service which provides basic gun safety and responsibility training.;['0', '0', '3', '0', '0']; 2;6
362;1.1.6.2.1.1.2;pro;Swiss gun owners cannot take the gun out of their home except to transport it to a shooting range, and cannot keep the weapon after the end of their military service period without providing a justification.;['0', '0', '2', '1', '0']; 4;6
363;1.1.6.2.1.2;con;Comparing two countries without considering all other social, cultural, and economic characteristics isn't a solid reasoning to support a conclusion.;['0', '1', '2', '0', '0']; 3;5
364;1.1.6.2.1.2.1;pro;Switzerland's population is wealthier and more isolated than the US population, which could explain the reduction in acts of gun violence.;['0', '1', '2', '0', '0']; 1;6
365;1.1.6.2.1.2.2;pro;The US has a significantly less homogenous population than Switzerland.;['0', '1', '2', '0', '0']; ;6
366;1.1.6.2.2;pro;The US has many characteristics which make it more susceptible to violence than other developed countries.;['0', '0', '0', '0', '0']; ;4
367;1.1.6.2.2.1;pro;Whereas countries like Japan and Australia are culturally homogeneous and thus have predictably low crime rates, the US is culturally heterogeneous and thus has a predictably higher crime rate.;['0', '1', '2', '0', '0']; ;5
368;1.1.6.2.2.2;pro;The US has the highest rate of illegal drug use in the world, which suggests that it also has one of the largest markets for illegal goods and services.;['0', '0', '0', '0', '0']; ;5
369;1.1.6.2.2.2.1;con;While Britain has a higher rate of opiate drug use than the US, it has significantly fewer gun related deaths and homicides.;['0', '0', '0', '0', '0']; ;6
370;1.1.6.2.2.2.1.1;con;Britain has a higher crime rate per capita than the US.;['0', '1', '2', '0', '0']; ;7
371;1.1.6.2.2.2.1.1.1;con;While Britain's overall crime rate is higher, the crimes most commonly committed in Britain are nonviolent offenses. In every metric, the US has a higher violent crime rate than the UK.;['0', '0', '3', '0', '0']; ;8
372;1.1.6.2.2.3;con;If a country is uniquely susceptible to violence, it would be prudent for that country to reduce the number of unregulated guns in circulation.;['0', '0', '1', '0', '0']; 3;5
373;1.1.6.2.3;con;Stricter gun control will decrease the harmful consequences of gun culture in the long term.;['0', '1', '2', '0', '0']; 39;4
374;1.1.6.2.3.1;pro;US gun culture endangers children by placing them in environments with unregulated and insecure firearms.;['8', '4', '4', '2', '16']; 63;5
375;1.1.6.2.3.1.1;pro;Children under 18 often have easy access to firearms in the home.;['1', '0', '3', '1', '5']; 10;6
376;1.1.6.2.3.1.1.1;pro;Over 80% of children who die by suicide with a firearm used a gun owned by a family member.;['0', '0', '2', '0', '3']; 2;7
377;1.1.6.2.3.1.1.1.1;pro;Around 40% of adolescents in gun-owning households reported easy access to a gun and the ability to shoot it.;['0', '0', '2', '0', '2']; ;8
378;1.1.6.2.3.1.1.2;pro;A CDC study of school shootings carried out by students in the 1990s found that the majority of the firearms used were obtained either from the shooters own homes, or from friends or relatives.;['0', '0', '3', '0', '3']; 11;7
379;1.1.6.2.3.1.1.3;pro;Many states lack restrictions on gun safety in the home. Of 11 states with laws concerning firearm locking devices just 4 require unused firearms to be locked at least sometimes, and only 1 prescribes the locking of all firearms when not in use.;['0', '0', '2', '1', '3']; 10;7
380;1.1.6.2.3.1.1.3.1;pro;A study published in 2005 found that approximately 1.69 million children and youth in the US are living with loaded and unlocked household firearms.;['0', '0', '2', '1', '0']; ;8
381;1.1.6.2.3.1.1.4;con;Irresponsible gun owners are responsible for children gaining access to firearms, thus new firearm regulations would likely have little impact on the problem.;['0', '2', '2', '0', '0']; ;7
382;1.1.6.2.3.1.1.4.1;con;Owners would be more responsible if regulations required it.;['0', '0', '3', '0', '0']; ;8
383;1.1.6.2.3.1.2;con;The Child Safety Act of 2005 mandates that all non-private handguns must be locked and come with gun-safety instructions, yet has failed to keep children safe.;['0', '0', '3', '0', '0']; 8;6
384;1.1.6.2.3.2;pro;The change in behaviour generated by the implementation of tightnened gun controls will change cultural norms about gun possession.;['3', '0', '3', '4', '4']; 7;5
385;1.1.6.2.3.2.1;pro;When fewer people own guns, populations of people will consider guns less vital to their culture.;['0', '1', '2', '0', '0']; ;6
386;1.1.6.2.3.2.1.1;pro;Owning a gun is a taboo in the mind of nearly every citizen in countries where firearms are only seen in the hands of military, police, security agents, or hunters.;['0', '0', '3', '0', '0']; 17;7
387;1.1.6.2.3.2.1.1.1;pro;Creating a cultural taboo against gun ownership will affect the behavior of future generations, even if it doesn't have an immediate impact.;['0', '2', '2', '0', '0']; 7;8
388;1.1.6.2.3.2.1.1.1.1;pro;Reducing the availability of something reduces its social and cultural relevance. The social shift in acceptance of smoking is a comparable example.;['0', '0', '0', '0', '0']; 9;9
389;1.1.6.2.3.2.1.1.1.1.1;pro;Among the forces driving down smoking prevalence were the legal restrictions on smoking in public spaces, mass media counter-marketing campaigns, and higher taxes on cigarettes (p. 1).;['0', '0', '3', '0', '0']; ;10
390;1.1.6.2.3.2.1.1.1.1.2;con;Heavy gun restrictions are comparable to the strict ban of alcohol during Prohibition, which failed and created an illegal market for banned items.;['0', '1', '2', '0', '0']; 22;10
391;1.1.6.2.3.2.1.1.1.2;con;A cultural taboo against gun ownership would alienate people with conservative right-wing political views.;['0', '0', '2', '1', '0']; ;9
392;1.1.6.2.3.2.1.1.1.2.1;pro;The political culture in the US alienates right-wing views, which contributes to the continued emergence of extremists that react violently to a future that doesn't include them.;['0', '0', '0', '0', '0']; 2;10
393;1.1.6.2.3.2.1.1.1.2.1.1;pro;Violent extremism, whether widespread or rare, is often the result of push factors such as perceptions of inequality, marginalization or persecution, and the denial of rights or civil liberties.;['0', '0', '2', '1', '0']; 1;11
394;1.1.6.2.3.2.1.1.2;pro;In places such as the UK, where gun control has been tightened over the years, people see the right to bear arms as a relic. Those who own guns are the exception rather than the rule.;['0', '0', '3', '0', '0']; ;8
395;1.1.6.2.3.2.2;pro;Government actions change the way people behave and respond to things. Even though the chance of a terrorist attack is much lower than gun violence, many Americans fear terrorist attacks more because of the legislation surrounding both.;['0', '0', '3', '0', '0']; 6;6
396;1.1.6.2.3.2.3;con;Creating more gun regulations will not change cultural perceptions around guns. Policy is generally downstream of culture.;['0', '1', '2', '0', '0']; ;6
397;1.1.6.2.3.2.3.1;pro;The culture surrounding marijuana use in the US did not yield to strict regulations. Given the prevalence of marijuana use in the US in spite of the risk of legal consequences, many states have legalized its use.;['0', '1', '2', '0', '0']; 2;7
398;1.1.6.2.3.2.4;con;Given the congressional approval rating is below 25% by most polls, gun controls could easily signal that the government is attempting to erode major constitutional rights for their own benefit.;['0', '2', '1', '0', '0']; 2;6
399;1.1.6.2.3.2.4.1;pro;Gun sales spike whenever gun control is suggested by political leaders.;['0', '0', '3', '0', '0']; 4;7
400;1.1.6.2.3.2.4.1.1;pro;Former president Obama was awarded the informal 'gun salesman of the year' when his advocacy of gun control reform led to the largest increase in gun sales in the US.;['0', '1', '2', '0', '0']; 3;8
401;1.1.6.2.3.2.4.1.2;con;Historically, gun control legislation has not always predicted drastic increases gun and ammunition sales.;['0', '0', '3', '0', '0']; ;8
402;1.1.6.2.3.2.4.1.2.1;pro;While the Brady Bill and the Federal Assault Weapons ban were enacted during the Clinton administration, gun and ammunition sales were significantly higher during the Obama administration.;['0', '0', '2', '1', '0']; 6;9
403;1.1.6.2.3.2.4.2;con;The approval rating of the US Congress has not reached 30% in 10 years, which suggests that there is no reason to assume that there would be an adverse response to gun control legislation.;['0', '0', '2', '1', '0']; ;7
404;1.1.6.2.3.3;con;Groups like the NRA are strong proponents of gun culture and advocate for gun safety.;['0', '2', '2', '3', '1']; 9;5
405;1.1.6.2.4;con;Right-wing militias and white nationalist groups have made stockpiling illegal weapons and ammunition a part of their culture, and stricter regulations limit their access to weapons.;['0', '0', '1', '1', '0']; ;4
406;1.1.6.2.4.1;pro;Right-wing white nationalists are responsible for many of the mass shootings and acts of domestic terrorism in the US.;['0', '0', '0', '1', '0']; 12;5
407;1.1.6.2.4.1.1;pro;Right-wing extremism is an escalating problem in the US that is associated with mass shootings and bombings, both of which could be positively impacted by new federal regulations.;['0', '0', '2', '1', '0']; 25;6
408;1.1.6.2.4.1.1.1;pro;The Oklahoma City bombing was a right-wing terrorist act meant as retribution for the violent confiscation of weapons by the government in Waco, Texas.;['0', '0', '2', '1', '0']; ;7
409;1.1.6.2.4.1.1.2;pro;Heavily armed civilian militias are growing in the US.;['0', '0', '1', '0', '0']; ;7
410;1.1.6.2.4.1.1.3;con;Right-wing extremists are already well armed and maintain networks useful for trafficking arms.;['0', '0', '0', '0', '0']; 4;7
411;1.1.6.2.4.1.2;pro;Every extremist killing in the US in 2018 had a link to a right-wing extremism. This includes incidents such as the high school shooting in Florida, and the mass shooting at the Tree of Life synagogue.;['0', '0', '1', '2', '0']; 4;6
412;1.1.6.2.4.1.2.1;con;It would be easier and more effective to resolve these problems by thwarting right-wing extremism than enacting sweeping gun regulations because it can be done online and would impact fewer individuals.;['0', '1', '2', '0', '0']; 8;7
413;1.1.6.2.4.1.2.1.1;pro;One way of dealing with the alt-right is by shutting down their online platforms.;['0', '0', '3', '0', '0']; ;8
414;1.1.6.2.4.1.2.1.2;con;Authorities don't have very many effective tools for combating right-wing extremism online.;['0', '0', '2', '1', '0']; ;8
415;1.1.6.2.4.1.2.1.3;con;Cracking down on right-wing extremism is unlikely to be easy, as attempts to shut down hate speech online may cause a backlash that make the problem worse.;['0', '0', '2', '1', '0']; ;8
416;1.1.6.2.4.1.3;con;Gun control laws do not directly prevent self-radicalization (p. 7).;['0', '0', '0', '0', '0']; ;6
417;1.1.6.3;con;It is far more difficult to regulate social issues than gun possession. Seeing as how both are required for gun violence, focus should be placed on the easiest condition to impact.;['0', '0', '0', '0', '0']; ;3
418;1.2;pro;Polls suggest most American citizens support strict gun control legislation that is enforced fairly.;['29', '7', '13', '15', '29']; 7;1
419;1.2.1;pro;About 75% of US adults support laws that require prospective buyers to get a license from law enforcement.;['0', '0', '2', '1', '0']; ;2
420;1.2.1.1;pro;A 2017 study found that 60% of gun owners support gun license laws.;['0', '0', '3', '0', '0']; ;3
421;1.2.2;pro;People would feel safer if they knew there were fewer guns around.;['0', '0', '2', '1', '0']; 11;2
422;1.2.2.1;pro;The knowledge that nearly any individual could be carrying a firearm at any moment leads many people to be afraid of going outside.;['0', '0', '4', '3', '5']; 2;3
423;1.2.2.2;con;People may feel less safe if they feel they are unable to defend themselves with their guns.;['0', '1', '2', '1', '0']; 10;3
424;1.2.2.2.1;pro;There are additional dangers associated with relying on melee weapons like knives for self-defense.;['0', '0', '3', '0', '0']; 7;4
425;1.2.2.3;con;Government policy should be based on facts rather than feelings.;['0', '0', '0', '0', '0']; 2;3
426;1.2.2.3.1;pro;The feeling of safety provided by gun control is illusory, as there are many dangerous things that gun laws do not regulate.;['0', '2', '0', '1', '0']; 25;4
427;1.2.2.3.2;pro;Actual safety often has no correlation with the sense of safety. For example, 70% of people fear flying, despite it being the safest method of travelling.;['0', '0', '3', '0', '0']; 3;4
428;1.2.2.3.3;con;When constructing laws, policy makers should take a wider view which incorporates the opinions and feelings of the general public (p. 226).;['0', '0', '0', '0', '0']; ;4
429;1.2.3;pro;Polls suggest that black Americans support policies that limit the possession of firearms and feel that they would improve safety.;['0', '0', '3', '0', '0']; 3;2
430;1.2.3.1;pro;People of color in the US are disproportionately harmed by current gun laws.;['0', '0', '2', '1', '0']; ;3
431;1.2.3.1.2;con;One solution to inequality pertaining to owning, carrying, and purchasing firearms, is to pass strict universal gun control laws.;['0', '0', '3', '0', '0']; ;4
432;1.2.3.1.2.1;pro;Federal regulations, like universal background checks, would be applied to everyone equally, and would supersede any existing discriminatory city, county, or state laws.;['0', '0', '1', '0', '0']; ;5
433;1.2.3.1.2.2;con;Strict gun laws could disproportionately impact, and be more harshly enforced against, vulnerable minority communities.;['0', '0', '3', '0', '0']; 9;5
434;1.2.3.1.2.2.1;pro;Black Americans are more likely than any other group to be convicted of a firearms offense carrying a mandatory minimum penalty.;['0', '0', '3', '0', '0']; 5;6
435;1.2.3.1.2.2.2;pro;People of color are disproportionately killed by police officers, while white people can attempt to seize federal land and be captured alive.;['0', '0', '2', '2', '0']; 1;6
436;1.2.3.1.2.2.2.1;pro;Black men are 2.8 times more likely to be killed by police than white men.;['0', '0', '3', '0', '0']; 1;7
437;1.2.3.1.2.2.2.3;con;Research suggests that there is no racial bias in the use of force by law enforcement.;['0', '1', '2', '0', '1']; ;7
438;1.2.3.1.2.2.2.3.1;pro;The greatest predictor (90 to 95%) of the use of lethal force by a police officer is whether or not the police officer or someone else is being attacked.;['0', '1', '2', '0', '0']; ;8
439;1.2.3.1.2.2.2.3.1.1;con;Law enforcement agencies are allowed to withhold their data, which any agency with high rates of racial bias would be incentivized to do. This undermines the legitimacy of the dataset.;['0', '0', '2', '0', '1']; ;9
440;1.2.3.1.2.2.2.3.2;con;The final report of the President's Task Force on 21st Century Policing published in 2015 indicates that the Department of Justice (DOJ) has never received the funding necessary to accurately collect data pertaining to the use of force by law enforcement (p. 19).;['0', '0', '2', '1', '0']; ;8
441;1.2.3.1.2.2.2.3.3;con;The most comprehensive dataset of the use of force by law enforcement is the Gun Violence Archive, which relies upon collecting data secondhand from local news stories and thus is unreliable.;['0', '0', '3', '0', '0']; ;8
442;1.2.3.1.2.2.3;con;The implicit bias which associates racial minorities with criminal activity is already widely exhibited by US law enforcement, thus any change in legislation is unlikely to alter this.;['0', '1', '3', '0', '0']; 1;6
443;1.2.3.1.2.2.4;con;While current gun law enforcement disenfranchises minority populations, gun control reforms could be used to create new programs, laws, and practices that address these inequalities.;['0', '1', '2', '0', '0']; 2;6
444;1.2.3.1.2.2.4.1;pro;A 2017 study found that states that have enacted strict gun control reform have significantly reduced rates of police officers fatally shooting civilians (p. 1070).;['0', '0', '3', '0', '0']; ;7
445;1.2.3.1.2.2.4.2;con;Any change to current firearm legislation is unlikely to be effective in reducing gun violence in urban communities unless the socioeconomic issues which underpin high rates are recognised and addressed first.;['0', '0', '2', '1', '0']; ;7
446;1.2.3.2;con;Gun violence is a symptom of economic inequality. The US needs to overcome economic divisions before considering further gun regulations.;['0', '0', '3', '0', '0']; 18;3
447;1.2.3.2.1;pro;Of all the countries with a higher rate of inequality than the US according to the Gini index, only Costa Rica and South Africa had lower rates of gun homicide per annum.;['0', '0', '0', '0', '0']; ;4
448;1.2.3.2.2;pro;What's driving gun violence is not accessibility of guns in culture but rather collapse of social and political trust.;['0', '0', '3', '0', '0']; 7;4
449;1.2.3.2.2.1;pro;Research has found that declining trust in US institutions has lead to an increase in firearm related homicide, including mass murder (p. 2).;['0', '0', '3', '0', '0']; ;5
450;1.2.3.2.3;con;It is possible to tackle access to guns and inequality at same time.;['0', '1', '2', '0', '0']; 6;4
451;1.2.3.2.3.1;pro;The US federal government has a discretionary spending budget of $1.485 trillion, which it could earmark for both tackling access to guns and inequality if it chooses.;['0', '0', '3', '0', '0']; ;5
452;1.2.4;con;Appealing to popularity is logically problematic.;['0', '7', '6', '7', '33']; 9;2
453;1.2.4.1;pro;Historically, some laws have been quite popular that were later deemed immoral.;['0', '0', '3', '0', '1']; ;3
454;1.2.4.2;con;Making the hasty generalization that gun control is wrong in order to avoid appealing to popularity is also logically problematic.;['0', '0', '0', '0', '0']; 6;3
455;1.2.5;con;Polls also suggest that most American citizens support the use of guns for self-defense.;['0', '1', '2', '0', '0']; ;2
456;1.3;pro;Stricter gun control legislation may reduce instances of gun-related injury, accidental death, murder, and suicide.;['2', '0', '2', '3', '8']; 44;1
457;1.3.1;pro;Stricter regulation would make people consider their decision to own a gun more seriously.;['0', '1', '1', '1', '0']; 15;2
458;1.3.1.1;pro;Enacting waiting periods to purchase guns means that people can not obtain a weapon while particularly enraged.;['0', '0', '2', '2', '0']; ;3
459;1.3.1.1.1;pro;Waiting periods create a cooling off period among buyers and significantly reduce the incidence of gun violence (p. 12162).;['0', '0', '1', '2', '0']; ;4
460;1.3.1.1.1.1;pro;Waiting periods were associated with a 17% decrease in gun homicides and a 7% to 11% decrease in gun suicides per year from 1970 to 2014.;['0', '0', '3', '0', '0']; 2;5
461;1.3.1.1.1.2;pro;Around 750 gun homicides are avoided per year by having a waiting period of a few days before guns can be purchased (p.1).;['0', '0', '3', '0', '0']; 1;5
462;1.3.1.1.1.3;pro;Delaying the purchase of guns by a couple of days (p. 1) could save nearly 1,700 lives a year in the US.;['0', '0', '3', '0', '0']; ;5
463;1.3.1.1.1.4;con;There is no statistical evidence that waiting period reduce overall homicide rates.;['0', '0', '3', '0', '0']; 4;5
464;1.3.1.1.2;con;Gun purchase waiting times have been linked with reduced suicide, but evidence for the effect of waiting periods on violent crime and intimate partner homicide is inconclusive.;['0', '1', '2', '0', '0']; 4;4
465;1.3.1.1.2.1;con;If waiting periods provide a tangible benefit by decreasing incidences of suicide, but fail to improve on the rates of homicide, they can still be considered as creating a net benefit, and should be introduced.;['0', '0', '0', '0', '0']; 1;5
466;1.3.1.2;pro;Improved gun control legislation could improve gun education, storage, and maintenance to avoid accidental gun-related deaths.;['0', '0', '3', '0', '0']; 1;3
467;1.3.1.2.1;pro;Educating the public on the facts of legal, responsible gun handling and ownership is paramount to firearm safety in a gun-legal society.;['0', '0', '3', '0', '0']; 10;4
468;1.3.1.2.2;pro;Gun control laws in California have demonstrated strong correlations in preventing accidental gun deaths due to law-abiding gun owners acting in safer ways with firearms.;['0', '0', '3', '0', '0']; 7;4
469;1.3.1.2.2.1;con;The annual number of gun-related accidental deaths has declined by more than 66% in the last 25 years, irrespective of changes to legislation.;['0', '0', '3', '0', '0']; 6;5
470;1.3.1.2.2.1.1;con;Gun deaths increased by 16% from 2014 to 2017.;['0', '0', '3', '0', '0']; ;6
471;1.3.1.2.3;pro;The requirement to pass a state administered test would raise the competency level of all gun owners in the storage, maintenance, and operation of their firearms, thereby reducing the number of accidental shootings.;['0', '0', '3', '0', '0']; 8;4
472;1.3.1.2.4;con;In states where mandatory training courses are required before a gun license is issued, the courses often overlook major safety components.;['0', '0', '3', '0', '0']; 3;4
473;1.3.1.2.5;con;Safe storage laws are unconstitutional and unenforceable without random home searches by police (p. 98).;['0', '1', '2', '0', '0']; ;4
474;1.3.1.5;con;Many gun owners take gun ownership seriously enough to voluntarily take a pledge to educate their children about guns and properly store and secure their weapons.;['0', '0', '2', '0', '0']; ;3
475;1.3.3;pro;Empirical evidence indicates that there is a strong and significant link between weak gun laws and high rates of gun violence.;['0', '0', '0', '1', '0']; 5;2
476;1.3.3.1;pro;Cross-analyzing data on firearm deaths per state with number of firearm regulations per state shows that increasing regulations does decrease firearm deaths.;['0', '0', '3', '0', '0']; 9;3
477;1.3.3.1.1;pro;In 2007, Missouri repealed its handgun permit law, and immediately saw an increase in firearm murders, but not other types of murders. (p. 2);['0', '0', '3', '0', '0']; ;4
478;1.3.3.1.2;con;There are examples of states with strict gun control laws with relatively high rates of gun-related death and violence.;['0', '1', '2', '0', '0']; ;4
479;1.3.3.1.2.1;pro;In spite of strict gun control legislation, California's murder rate has increased since 1960.;['0', '0', '3', '0', '0']; ;5
480;1.3.3.1.2.2;pro;Detroit has some of the strictest gun laws in America yet also the highest murder rate.;['0', '1', '2', '0', '0']; ;5
481;1.3.3.1.2.3;pro;Chicago has some of the strictest gun laws in America, and yet also has some of the highest rates of gun crime.;['0', '1', '2', '0', '0']; 2;5
482;1.3.3.1.2.4;con;States with the strictest gun control measures have the lowest rates of gun deaths, while those with the most lax laws have the highest.;['0', '0', '2', '1', '0']; 2;5
483;1.3.3.1.2.4.1;pro;Hawai'i has the lowest gun death rate in the US and some of the strongest gun laws in the country. Only two people are killed with guns for every 100,000 residents.;['0', '0', '2', '1', '0']; ;6
484;1.3.3.1.2.4.2;pro;Alaska has the highest gun death rate among all the states in the US, as well as some of the weakest gun laws, nearly 25 people are killed with guns for every 100,000 residents.;['0', '0', '2', '1', '0']; 2;6
485;1.3.3.1.2.4.3;pro;"States with lenient ""right-to-carry"" gun laws tend to have higher rates of violent crime.";['0', '0', '2', '1', '0']; 17;6
486;1.3.3.1.2.4.3.1;pro;The level of violence across the 10 states in the US with the weakest gun laws is 3.2 times higher than in the 10 states with the strongest laws.;['0', '0', '2', '1', '0']; 1;7
487;1.3.3.1.2.6;con;The tightening of gun sales regulations in Connecticut in 1995 led to a reduction in gun homicides of 40% and in gun suicides by 15%.;['0', '0', '3', '0', '0']; 4;5
488;1.3.3.1.2.6.1;con;Since 1995, the murder rate across the entire US dropped by nearly 40%. Connecticut's drop in gun murder rate is not statistically significant.;['0', '1', '2', '0', '0']; 2;6
489;1.3.3.1.3;con;Many of the states with the highest murder rates have reduced their murder rates since 1960 without instituting gun regulations.;['0', '1', '2', '0', '0']; ;4
490;1.3.3.1.3.1;pro;South Carolina, which had the highest murder rate in the US in 1960, has more than halved its murder rate without gun control legislation.;['0', '1', '2', '0', '0']; ;5
491;1.3.3.2;pro;Industrialized countries with strict gun control laws have fewer instances of gun-related homicide than the US.;['0', '0', '2', '1', '0']; 7;3
492;1.3.3.2.1;pro;The rate of gun deaths in the US is problematically high.;['0', '0', '2', '1', '0']; 27;4
493;1.3.3.2.1.1;pro;On an average day, 96 Americans are killed by guns.;['0', '0', '3', '1', '0']; 8;5
494;1.3.3.2.1.2;pro;There are high rates of death caused by the accidental discharge of a firearm in the US.;['0', '0', '2', '1', '0']; 3;5
495;1.3.3.2.1.2.1;pro;From 2006 to 2016, an average of 650 people died each year from the accidental discharge of a firearm in the US.;['0', '0', '2', '1', '0']; ;6
496;1.3.3.2.1.2.2;pro;In 2019, over 3000 children between the age 0-17 were killed or injured by gun incidents in the US.;['0', '0', '1', '2', '0']; 3;6
